mode,kz_real,kz_imag,pq_relative_residual,forward_uv_flux,forward_cartesian_flux
53,5.167394159694374e-15,18.24149212651101,2.6258672642387597e-14,-3.328665995743389e-16,-5.9477906892085894e-18
54,5.1418586856795584e-15,18.15134898399224,2.685746059980857e-14,-4.308082753928842e-16,-1.1160707588772738e-17
55,5.075740373108154e-15,17.91794378188921,2.886802651928666e-14,-3.66333429728914e-16,-1.889033917011418e-18
56,5.180863440235693e-15,18.28904022664641,2.4424249519427312e-14,-3.7059300804975423e-16,-2.5759421707054722e-18
57,5.180863440235705e-15,18.289040226646453,2.5258544488419968e-14,-4.0917281769834585e-16,-3.7373424317633176e-17
58,5.038137574530109e-15,17.785201604111013,2.5136826124084634e-14,-3.4742144616300597e-16,2.4576302169947636e-18
59,5.040794146539403e-15,17.794579607006366,1.9568724313631187e-14,-6.735174800440962e-17,-7.211476118535588e-18
60,5.1466643437695426e-15,18.168313506438565,2.3127334963641535e-14,-2.5606187160323764e-16,2.4698296219298222e-17
61,5.146664343769525e-15,18.168313506438505,2.3130501153425264e-14,-2.521052748274944e-16,4.6984594983757144e-17
62,5.040794146539366e-15,17.794579607006234,2.0136547036054626e-14,2.7109289476873882e-18,3.5542958304668536e-19
63,4.86265347947243e-15,17.165722687002066,2.5052481179705025e-14,-4.7381098248880885e-17,-9.177339953288716e-19
64,-0.025198569635602974,16.795149117955205,2.9669085668215953e-14,-2.7601093386197574e-05,0.0005210697985935537
65,4.767316994760461e-15,16.829173996985844,3.5223694281738086e-14,-1.2669452260659455e-16,-2.5420742657966436e-17
66,0.025198569635614163,16.795149117955205,3.3860986707855315e-14,2.76010933859996e-05,-0.0005210697985934759
67,8.497600010684913e-15,16.816223281835512,3.960906565394073e-14,-6.891308653426937e-17,5.669071992238846e-19
68,4.761241880178072e-15,16.807728147995515,2.5540610095073915e-14,-2.479247419850839e-16,3.8063142319652475e-19
69,8.428986023543792e-15,16.680440457676777,3.059497884920059e-14,-9.301725079714712e-16,-1.5459392608413648e-18
70,4.6762080284906045e-15,16.50754893036533,3.5938879061790846e-14,-1.0109672209694247e-17,-2.1743786150774938e-19
71,1.2099542868605687e-14,16.634734500474686,2.602660859143334e-14,-7.635711910713083e-16,-9.858312070627382e-18
72,8.405889818415023e-15,16.634734500474735,2.5169072205576784e-14,-5.565573975535414e-16,2.251688859509788e-17
73,0.029938799178559065,16.687417758932114,3.5099434503943864e-14,4.2546450072225225e-06,-0.0006893466341408126
74,0.029938799178547918,16.687417758932096,2.7958597858208726e-14,4.254645007380708e-06,-0.0006893466341406958
75,-0.029938799178562764,16.68741775893211,3.136176950512497e-14,-4.2546450067157664e-06,0.0006893466341412211
76,-0.02993879917853316,16.68741775893213,2.9920763078584444e-14,-4.254645008200473e-06,0.0006893466341405272
77,4.602479159877386e-15,16.24727759538667,2.2442485312665466e-14,-1.0329133837671926e-17,1.5611620647375095e-18
78,4.593711746963013e-15,16.21632762549762,2.459973401514304e-14,-1.677876977304203e-17,-9.825931258368381e-18
79,4.585434448175425e-15,16.18710781450656,3.003015053058472e-14,-9.333707485721904e-17,1.1479702712682754e-19
80,4.593711746962996e-15,16.21632762549756,2.526471924212424e-14,-3.297965131781981e-17,-4.0210010582366224e-18
81,4.460686026809263e-15,15.74673162569264,4.184685776576046e-14,-1.0718769258549652e-17,-8.100410239250665e-19
82,9.599234002234488e-16,15.676738809782295,2.9864876866852817e-14,-1.3272879228532798e-16,-3.380515109936813e-18
